title  Photometry data for T356120921 from search centered on 19 50 50.248 .48 04 51.09 using the apass calibration catalog
Median of Right Ascension  297.70578, rms   0.00271
Median of Declination       48.07639, rms   0.00197
Median of magcal_magdep        10.65, rms      0.26
Median of magcal_local_rms      0.16, rms      0.33
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2415125.755499	1900.288371	10.38	 0.19	10.82	297.70269	 48.07567	 13.9	0.278	ac00821	151	34087040	1477337088	392	0.000700	7,13,19,25	13,14,17,18,19,27,28,30	3,7,8
2415129.835794	1900.299550	10.77	 0.12	12.56	297.70339	 48.07382	-11.2	0.447	ac00825	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415130.826867	1900.302265	11.12	 0.31	11.49	297.70363	 48.07256	-41.0	0.448	ac00830	151	532480	1349410816	384	0.000700	13,19	13,14,17,18,19,21,22,28,30	7,8
2415140.761154	1900.329483	11.21	 0.16	12.00	297.70736	 48.07113	-26.5	0.205	ac00841	151	101187584	1349410819	384	0.000700	19,25,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2415150.785833	1900.356947	10.82	 0.12	15.61	297.70375	 48.07422	-79.9	0.200	i25327	151	557184	1080978432	592	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	4,6,9
2415150.815959	1900.357030	11.12	 0.39	11.42	297.70751	 48.07279	-44.5	0.493	ac00856	151	532608	1349410819	385	0.000700	7,13,19	0,1,13,14,17,18,19,21,22,28,30	0,7,8
2415161.782194	1900.387075	10.85	 0.20	11.30	297.71274	 48.07136	-30.2	0.633	ac00861	130	8921088	1349410818	4480	0.000700	13,19,23	1,13,14,17,18,19,21,22,28,30	7,8,12
2415180.790569	1900.439152	10.66	 0.14	11.90	297.70429	 48.07478	-46.7	0.510	ac00879	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415186.756377	1900.455497	10.55	 1.35	10.99	297.70544	 48.07844	 -6.2	0.281	ac00886	145	277395456	1080713218	384	0.000700	11,12,13,15,19,23,28	1,13,14,17,19,21,22,30	7,8
2415210.743430	1900.521215	10.96	 0.18	11.49	297.71372	 48.07422	-55.3	0.309	ac00918	130	8912896	1349410819	384	0.000700	19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2415267.569627	1900.676903	10.98	 0.16	11.89	297.70558	 48.07383	 89.9	0.286	ac00987	151	524416	1349410816	385	0.000700	7,19	13,14,17,18,19,21,22,28,30	0,7,8
2415267.617412	1900.677034	10.65	 0.64	11.14	297.71585	 48.07556	 43.3	0.340	ac00988	130	269017088	1080715267	256	0.000700	13,14,15,19,28	0,1,11,13,14,17,19,21,22,30	8
2415288.537469	1900.734349	10.81	 0.70	11.07	297.71147	 48.07059	-23.9	0.305	ac01016	130	302555136	1080713219	384	0.000700	13,15,19,25,28	0,1,13,14,17,19,21,22,30	7,8
2415289.632010	1900.737348	10.63	 0.14	13.49	297.70375	 48.07469	  4.7	0.243	i25882	151	557184	1080977408	529	0.000700	7,15,19	11,13,14,17,18,19,21,22,30	0,4,9
2415297.595390	1900.759165	10.59	 0.21	11.33	297.70366	 48.07388	-14.2	0.274	ac01022	151	524416	1349410816	385	0.000700	7,19	13,14,17,18,19,21,22,28,30	0,7,8
2415312.554619	1900.800150	10.48	 0.15	14.50	297.70389	 48.07454	 35.9	0.128	i25952	151	557184	1080978432	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,4,6,9
2415326.560877	1900.838523	10.55	 0.19	13.05	297.70389	 48.07466	 13.5	0.352	i26005	152	557184	1080975360	641	0.000700	7,15,19	13,14,17,18,19,21,22,30	0,7,9
2415334.593428	1900.860530	10.47	 0.10	14.05	297.70375	 48.07448	 50.0	0.402	i26024	152	557184	1080977408	528	0.000700	7,15,19	11,13,14,17,18,19,21,22,30	4,9
2415338.521059	1900.871291	10.63	 0.12	13.83	297.70453	 48.07609	 -6.9	0.437	i26079	151	8945792	1349410816	657	0.000700	7,15,19,23	13,14,17,18,19,21,22,28,30	0,4,7,9
2415371.534302	1900.961738	10.72	 0.07	12.60	297.70391	 48.07430	 67.8	0.248	ac01064	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415435.904021	1901.138093	10.67	 0.12	13.15	297.70337	 48.07479	-59.1	0.248	ac01268	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415513.790830	1901.351482	10.67	 0.15	12.19	297.70328	 48.07501	-34.5	0.401	ac01453	151	524416	1479436288	264	0.000700	7,19	11,13,14,17,18,19,21,27,28,30	3,8
2415533.840681	1901.406413	10.84	 0.28	14.03	297.70417	 48.07449	-61.9	0.153	a05264	151	557184	1215194112	712	0.007500	7,15,19	10,13,14,17,18,19,21,22,27,30	3,6,7,9
2415539.758224	1901.422625	10.73	 0.12	12.05	297.70502	 48.07434	-54.1	0.445	ac01496	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415541.809970	1901.428246	10.52	 0.09	13.78	297.70443	 48.07471	  1.0	0.325	a05297	151	268992512	1080715264	512	0.007500	15,19,28	11,13,14,17,19,21,22,30	9
2415553.778992	1901.461038	10.54	 0.09	12.00	297.70336	 48.07434	-69.3	0.417	ac01552	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415564.684175	1901.490916	10.83	 0.12	11.79	297.70290	 48.07281	-82.0	0.319	ac01578	151	524416	1483628544	392	0.000700	7,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2415565.709867	1901.493726	11.25	 0.95	11.33	297.69739	 48.07267	-75.5	0.370	ac01583	151	532480	1349412867	256	0.000700	13,19	0,1,11,13,14,17,18,19,21,22,28,30	8
2415580.785593	1901.535029	10.85	 0.12	11.73	297.70249	 48.07443	-82.0	0.124	ac01614	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2415599.755073	1901.587000	10.81	 0.12	12.41	297.70599	 48.07441	 88.2	0.429	ac01635	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415605.777846	1901.603501	10.82	 0.20	11.72	297.70604	 48.07501	 81.8	0.151	ac01645	151	34078720	1349410818	384	0.000700	19,25	1,13,14,17,18,19,21,22,28,30	7,8
2415613.685015	1901.625164	10.68	 0.12	11.71	297.70292	 48.07520	-57.5	0.244	ac01661	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415613.686747	1901.625169	10.57	 0.32	14.50	297.70407	 48.07464	-80.1	0.052	i27325	152	557184	1349413888	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,28,30	0,4,6,9
2415618.681037	1901.638852	10.66	 0.18	11.42	297.70490	 48.07339	-64.7	0.390	ac01671	151	524416	1483628544	392	0.000700	7,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2415624.695424	1901.655330	10.88	 0.20	11.19	297.69970	 48.07438	 18.0	0.212	ac01684	151	532480	1349412864	256	0.000700	13,19	11,13,14,17,18,19,21,22,28,30	8
2415633.710854	1901.680030	 0.00	 0.00	11.27	  0.00000	  0.00000	  0.0	0.000	ac01713	151	0	0	2048	-1.000000			11
2415636.742484	1901.688336	10.58	 0.19	13.50	297.70735	 48.07464	 78.4	0.502	ac01732	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2415647.627735	1901.718158	10.57	 1.89	10.94	297.70658	 48.07698	-49.1	0.100	ac01753	151	269006976	1080713216	385	0.000700	7,11,12,13,15,19,28	13,14,17,19,21,22,30	0,7,8
2415649.630882	1901.723646	10.76	 0.12	12.07	297.70385	 48.07507	-66.1	0.303	ac01761	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415650.578956	1901.726244	10.71	 0.10	12.59	297.70460	 48.07458	-78.7	0.267	ac01767	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415652.639580	1901.731889	11.09	 0.23	11.64	297.69732	 48.07773	 73.1	0.522	ac01774	130	277348480	1483628547	392	0.000700	7,19,23,28	0,1,13,14,17,18,19,21,22,27,28,30	3,7,8
2415653.596657	1901.734511	10.89	 0.41	12.89	297.70417	 48.07430	-86.9	0.667	i27565	152	268992640	1080713216	4752	0.000700	7,15,19,28	13,14,17,19,21,22,30	4,7,9,12
2415653.667641	1901.734706	10.58	 0.12	12.03	297.70273	 48.07474	-72.1	0.513	ac01783	151	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2415655.667406	1901.740185	 0.00	 0.00	10.84	  0.00000	  0.00000	  0.0	0.000	ac01798	151	0	0	2048	-1.000000			11
2415658.544084	1901.748066	10.71	 0.14	12.45	297.70417	 48.07396	-54.6	0.339	ac01804	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415661.637605	1901.756541	11.35	 0.35	11.46	297.71098	 48.06732	-77.8	0.312	ac01815	130	42475520	1349412866	256	0.000700	13,19,23,25	1,11,13,14,17,18,19,21,22,28,30	8
2415661.695085	1901.756699	10.63	 0.14	12.81	297.70432	 48.07440	-21.8	0.235	ac01816	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415662.573209	1901.759105	10.64	 0.18	12.43	297.70366	 48.07445	-58.1	0.451	ac01822	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415664.650095	1901.764795	10.76	 0.11	12.73	297.70285	 48.07431	-85.1	0.131	ac01835	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415666.605097	1901.770151	10.52	 0.16	11.64	297.70327	 48.07347	-72.8	0.291	ac01850	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415673.568434	1901.789229	10.51	 0.13	12.63	297.70582	 48.07500	-35.9	0.185	ac01863	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415673.624183	1901.789381	10.64	 0.12	12.93	297.70253	 48.07490	-78.3	0.337	ac01864	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415679.581961	1901.805704	10.44	 0.10	12.28	297.70531	 48.07360	-69.3	0.223	ac01891	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415682.560153	1901.813863	10.50	 0.11	11.84	297.70269	 48.07487	-78.6	0.155	ac01899	131	524800	1886283776	256	1.000000	9,19	11,13,14,17,18,19,21,22,28,29,30	8
2415692.610028	1901.841397	10.54	 0.11	12.25	297.70397	 48.07425	 18.2	0.234	ac01949	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415693.470485	1901.843755	10.31	 0.12	12.47	297.70358	 48.07490	  3.9	0.146	ac01954	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415696.563630	1901.852229	10.68	 0.19	12.35	297.70321	 48.07437	-58.2	0.252	ac01966	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415699.470487	1901.860193	10.72	 0.19	11.87	297.70493	 48.07401	-44.7	0.272	ac01973	130	540672	1349412864	256	0.000700	14,19	11,13,14,17,18,19,21,22,28,30	8
2415699.510653	1901.860303	10.50	 0.14	13.71	297.70320	 48.07448	  8.8	0.055	ac01974	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415699.583022	1901.860501	10.63	 0.25	13.35	297.70403	 48.07479	 52.7	0.544	i27950	152	557184	1080975360	657	0.000010	7,15,19	13,14,17,18,19,21,22,30	0,4,7,9
2415709.505806	1901.887687	11.14	 0.17	12.26	297.71258	 48.07013	-77.2	0.084	ac01983	130	344457216	1349410819	384	0.000700	19,23,26,28	0,1,13,14,17,18,19,21,22,28,30	7,8
2415709.556360	1901.887826	10.67	 0.15	13.29	297.70465	 48.07459	 87.2	0.345	ac01984	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415716.514121	1901.906888	10.52	 0.13	12.36	297.70343	 48.07404	-86.1	0.191	ac02007	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415717.455950	1901.909468	10.61	 0.19	13.94	297.70275	 48.07467	-72.9	0.453	ac02014	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415720.497507	1901.917801	10.63	 0.17	13.14	297.70565	 48.07477	 84.8	0.392	ac02030	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415721.575764	1901.920756	10.70	 1.31	11.67	297.70013	 48.07381	 69.2	0.182	ac02038	138	268998784	1080713216	385	0.000700	7,11,12,15,19,28	13,14,17,19,21,22,30	0,7,8
2415724.479166	1901.928710	10.84	 0.15	11.91	297.70476	 48.07356	-75.6	0.451	ac02051	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415730.515547	1901.945248	10.69	 0.18	13.02	297.70508	 48.07452	-64.3	0.239	ac02071	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415803.917984	1902.146351	10.84	 0.20	12.00	297.70333	 48.07451	-28.4	0.440	ac02358	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415859.798665	1902.299448	10.95	 0.13	11.90	297.70418	 48.07366	 71.9	0.205	ac02498	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415885.793767	1902.370668	10.56	 0.12	13.81	297.70369	 48.07493	-72.1	0.292	ac02554	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415890.772343	1902.384308	10.39	 0.12	12.38	297.70457	 48.07397	-75.8	0.311	ac02567	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415897.825176	1902.403631	10.29	 1.75	10.45	297.71322	 48.07712	 63.6	0.288	ac02578	151	269006976	1074421763	385	0.000700	7,11,12,13,15,19,28	0,1,13,14,17,19,30	0,7,8
2415900.729486	1902.411588	10.64	 0.09	13.72	297.70379	 48.07482	-80.5	0.384	ac02592	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415901.772502	1902.414445	10.80	 0.30	15.11	297.70370	 48.07441	 90.0	0.469	i28859	151	557184	1080978432	577	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,6,9
2415901.797434	1902.414514	10.66	 0.15	13.29	297.70807	 48.07345	-69.0	0.561	ac02599	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415902.831447	1902.417346	10.69	 0.13	12.06	297.70478	 48.07407	-89.8	0.187	ac02601	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415923.787618	1902.474761	10.61	 0.09	12.36	297.70456	 48.07429	-48.8	0.380	ac02639	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415923.820861	1902.474852	10.58	 0.09	11.98	297.70471	 48.07485	-57.6	0.389	ac02640	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415928.814275	1902.488532	10.53	 0.63	14.74	297.70356	 48.07455	-89.6	0.257	i28922	151	557184	1080978432	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,4,6,9
2415932.725891	1902.499249	10.63	 0.15	11.58	297.70723	 48.07467	-41.5	0.085	ac02659	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415934.753376	1902.504804	10.74	 0.11	11.76	297.70497	 48.07478	-58.2	0.215	ac02664	151	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2415941.779437	1902.524053	10.73	 0.14	12.36	297.70556	 48.07395	 81.7	0.105	ac02678	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415947.708455	1902.540297	10.69	 0.12	12.16	297.70024	 48.07323	-70.6	0.501	ac02696	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2415970.577324	1902.602952	10.55	 0.15	13.76	297.70416	 48.07451	 32.4	0.466	i29064	152	557184	1080978432	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,4,6,9
2415970.645887	1902.603139	10.48	 0.14	14.24	297.70369	 48.07462	 -7.9	0.318	i29068	152	557184	1080976384	721	0.000700	7,15,19	10,13,14,17,18,19,21,22,30	0,4,6,7,9
2415971.726956	1902.606101	10.60	 0.12	11.98	297.70143	 48.07523	-61.7	0.500	ac02733	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415974.640856	1902.614085	10.70	 0.16	11.90	297.70433	 48.07502	-76.7	0.345	ac02738	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415975.617003	1902.616759	10.56	 0.09	12.54	297.70343	 48.07380	-76.5	0.381	ac02745	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2415975.806761	1902.617279	10.56	 0.26	14.94	297.70363	 48.07466	-54.8	0.416	i29105	152	557184	1080978432	592	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	4,6,9
2415975.817150	1902.617307	10.57	 0.08	13.11	297.70364	 48.07489	 46.6	0.509	i29106	152	557184	1080975360	656	0.000700	7,15,19	13,14,17,18,19,21,22,30	4,7,9
2415975.868399	1902.617448	10.77	 0.16	12.18	297.70378	 48.07492	 39.5	0.530	i29108	152	268992640	1080713216	656	0.000700	7,15,19,28	13,14,17,19,21,22,30	4,7,9
2415976.561639	1902.619347	10.22	 0.23	10.85	297.70013	 48.07541	-34.2	0.547	ac02750	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2415978.652438	1902.625075	10.58	 1.14	12.43	297.70427	 48.07510	 80.4	0.153	ac02756	151	528512	1349412864	257	0.000700	7,12,19	11,13,14,17,18,19,21,22,28,30	0,8
2415985.646450	1902.644237	10.69	 0.10	15.29	297.70398	 48.07455	 82.1	0.114	i29146	151	557184	1080978432	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,4,6,9
2415989.544771	1902.654917	10.57	 0.14	14.59	297.70377	 48.07452	 34.7	0.336	i29179	152	557184	1080978432	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,4,6,9
2415989.666659	1902.655251	10.85	 0.36	14.89	297.70399	 48.07456	 22.7	0.170	i29182	151	557184	1080977408	529	0.000700	7,15,19	11,13,14,17,18,19,21,22,30	0,4,9
2415989.751842	1902.655484	10.65	 0.08	12.87	297.70353	 48.07487	 40.9	0.551	i29186	152	557184	1080975360	657	0.000700	7,15,19	13,14,17,18,19,21,22,30	0,4,7,9
2416007.659480	1902.704547	10.58	 0.15	11.67	297.70140	 48.07417	-88.7	0.068	ac02838	130	268959872	1479434240	392	0.000700	7,19,28	13,14,17,18,19,21,27,28,30	3,7,8
2416016.651319	1902.729182	10.81	 0.40	11.38	297.70500	 48.07468	-31.0	0.422	ac02848	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2416017.646139	1902.731907	10.47	 0.38	11.14	297.70373	 48.07454	-41.1	0.307	ac02852	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416027.539947	1902.759014	10.96	 0.21	11.44	297.70155	 48.07475	 -0.7	0.088	ac02855	151	532480	1349410816	384	0.000700	13,19	13,14,17,18,19,21,22,28,30	7,8
2416030.539626	1902.767232	10.50	 0.09	12.73	297.70386	 48.07429	-64.1	0.360	ac02865	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416030.589142	1902.767368	10.76	 0.19	11.73	297.70397	 48.07436	 69.9	0.166	ac02866	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416032.664987	1902.773055	10.67	 0.12	13.59	297.70455	 48.07453	 -4.2	0.331	ac02882	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416032.726969	1902.773225	10.63	 0.11	12.17	297.70410	 48.07400	 -0.0	0.221	ac02883	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416033.557306	1902.775499	10.36	 0.20	12.95	297.70366	 48.07520	-17.8	0.211	ac02888	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416044.596831	1902.805745	10.61	 0.10	12.98	297.70313	 48.07411	-24.7	0.415	ac02918	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416044.634920	1902.805849	10.85	 0.19	11.79	297.70528	 48.07432	-66.2	0.204	ac02919	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416044.659159	1902.805916	10.76	 0.10	12.65	297.70459	 48.07431	 -4.8	0.174	ac02920	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416045.571211	1902.808414	11.59	 0.25	11.91	297.70621	 48.07113	 43.9	0.236	ac02924	130	532480	1349412867	256	0.000700	13,19	0,1,11,13,14,17,18,19,21,22,28,30	8
2416046.632155	1902.811321	10.88	 0.39	11.26	297.70444	 48.07457	  8.5	0.152	ac02928	130	534528	1349410816	384	0.000700	11,13,19	13,14,17,18,19,21,22,28,30	7,8
2416052.531059	1902.827482	10.56	 0.11	13.34	297.70411	 48.07490	-24.8	0.214	ac02946	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416054.498859	1902.832874	10.59	 0.11	13.08	297.70456	 48.07500	-17.5	0.320	ac02955	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416056.549414	1902.838492	10.79	 0.21	11.39	297.69756	 48.07257	 14.8	0.172	ac02968	130	540672	1349410818	384	0.000700	14,19	1,13,14,17,18,19,21,22,28,30	7,8
2416057.529678	1902.841177	10.61	 0.16	11.26	297.70276	 48.07535	-22.5	0.391	ac02974	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416058.463197	1902.843735	11.05	 0.20	11.48	297.70556	 48.07488	-49.7	0.262	ac02976	151	532480	1349410816	384	0.000700	13,19	13,14,17,18,19,21,22,28,30	7,8
2416061.462158	1902.851951	10.62	 0.11	13.03	297.70313	 48.07439	 26.5	0.238	ac02977	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416061.515482	1902.852097	10.71	 0.15	12.42	297.70327	 48.07471	 -7.0	0.142	ac02978	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416082.447276	1902.909445	10.48	 0.11	12.60	297.70492	 48.07483	 56.1	0.130	ac03018	151	34078720	1349412864	256	0.000700	19,25	11,13,14,17,18,19,21,22,28,30	8
2416083.440353	1902.912165	11.04	 0.16	12.04	297.70438	 48.07472	-31.3	0.253	ac03026	151	524416	1483628544	392	0.000700	7,19	13,14,17,18,19,21,22,27,28,30	3,7,8
2416090.451450	1902.931374	10.76	 0.19	13.18	297.70352	 48.07443	 15.5	0.365	ac03048	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416092.543563	1902.937106	10.46	 0.13	12.22	297.70496	 48.07572	 77.2	0.303	ac03058	151	524416	1349412864	257	0.000700	7,19	11,13,14,17,18,19,21,22,28,30	0,8
2416093.450422	1902.939590	10.75	 0.11	12.72	297.70428	 48.07492	 -3.1	0.253	ac03066	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416108.459875	1902.980712	10.60	 0.17	13.49	297.70495	 48.07432	-63.4	0.119	ac03100	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416111.446057	1902.988893	10.77	 0.11	12.02	297.70409	 48.07526	 75.8	0.124	ac03104	151	524416	1349410816	385	0.000700	7,19	13,14,17,18,19,21,22,28,30	0,7,8
2416148.913312	1903.091543	10.66	 0.14	12.52	297.70422	 48.07454	 31.2	0.333	i29936	152	268992640	1080713216	657	0.000700	7,15,19,28	13,14,17,19,21,22,30	0,4,7,9
2416148.953134	1903.091652	10.59	 0.23	12.76	297.70411	 48.07464	 31.4	0.455	i29938	152	557184	1080977408	529	0.000700	7,15,19	11,13,14,17,18,19,21,22,30	0,4,9
2416153.466455	1903.104018	10.68	 0.15	11.99	297.70405	 48.07478	 41.2	0.460	i29960	151	1342734336	1080713216	640	0.000700	15,19,28,30	13,14,17,19,21,22,30	7,9
2416167.930718	1903.143646	10.64	 0.15	11.10	297.70766	 48.07579	-46.5	0.118	ac03335	151	532480	1349410818	384	0.000700	13,19	1,13,14,17,18,19,21,22,28,30	7,8
2416170.815901	1903.151550	10.61	 0.10	13.62	297.70421	 48.07459	 35.0	0.293	i30096	152	557184	1080975360	656	0.000700	7,15,19	13,14,17,18,19,21,22,30	4,7,9
2416170.894506	1903.151766	10.77	 0.22	13.24	297.70400	 48.07465	 47.3	0.675	i30098	152	557184	1080977408	4625	0.000700	7,15,19	11,13,14,17,18,19,21,22,30	0,4,9,12
2416170.930171	1903.151863	10.54	 0.40	11.99	297.70413	 48.07450	 23.3	0.549	i30100	151	268992640	1080713216	657	0.000700	7,15,19,28	13,14,17,19,21,22,30	0,4,7,9
2416172.921270	1903.157319	10.69	 0.19	11.90	297.70403	 48.07401	  7.9	0.226	ac03368	151	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2416175.921081	1903.165537	10.72	 0.14	12.36	297.70460	 48.07444	 30.9	0.079	ac03384	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2416180.861447	1903.179072	10.67	 0.19	13.84	297.70411	 48.07456	 29.6	0.495	i30163	151	557184	1080977408	529	0.000700	7,15,19	11,13,14,17,18,19,21,22,30	0,4,9
2416180.913736	1903.179216	10.67	 0.23	11.18	297.70951	 48.07366	 55.6	0.494	ac03404	130	268959872	1483628547	392	0.000700	7,19,28	0,1,13,14,17,18,19,21,22,27,28,30	3,7,8
2416185.906754	1903.192895	10.67	 0.43	10.89	297.70441	 48.07668	 17.5	0.373	ac03410	151	268968064	1483366402	392	0.000700	7,13,19,28	1,13,14,17,19,21,22,27,28,30	3,7,8
2416199.823145	1903.231022	10.58	 0.16	14.13	297.70427	 48.07463	 29.1	0.398	i30221	152	557184	1080975360	657	0.000700	7,15,19	13,14,17,18,19,21,22,30	0,4,7,9
2416199.902098	1903.231239	11.60	 0.29	12.54	297.70560	 48.07673	 49.9	0.362	i30224	152	346587264	1080713219	657	0.000700	7,15,19,21,23,26,28	0,1,13,14,17,19,21,22,30	0,4,7,9
2416216.839235	1903.277642	11.02	 0.20	11.59	297.70773	 48.07558	 30.6	0.500	ac03495	151	524416	1479434242	392	0.000700	7,19	1,13,14,17,18,19,21,27,28,30	3,7,8
2416217.754123	1903.280148	10.68	 0.17	12.35	297.70419	 48.07463	 30.8	0.508	i30302	151	268992640	1080713216	657	0.000700	7,15,19,28	13,14,17,19,21,22,30	0,4,7,9
2416217.772823	1903.280200	10.64	 0.11	12.72	297.70407	 48.07453	 31.6	0.448	i30304	152	557184	1080975360	656	0.000700	7,15,19	13,14,17,18,19,21,22,30	4,7,9
2416226.839642	1903.305040	10.59	 0.25	14.69	297.70419	 48.07458	 26.9	0.516	i30360	151	557184	1080978432	593	0.000700	7,15,19	10,11,13,14,17,18,19,21,22,30	0,4,6,9
